textID,original,sentiment,prefix,completion,combined,orig_without_prefix,cosine_sim
6a36ea6690,"If i say PLEASE REPLY TO ME DOUGIE, will you do it? I double dare you",negative,<sentiment: negative>If i say PLEASE REPLY TO ME DOUG, REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY,<sentiment: negative>If i say PLEASE REPLY TO ME DOUG REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY,"E, will you do it? I double dare you",0.08085445314645767
c5ec3e9e37,I`m not either. We should have went out *snicker* Although I am enjoying listening to RR and my beer,neutral,<sentiment: neutral>I`m not either. We should have went out *,sigh* I`m going to bed. Goodnight,<sentiment: neutral>I`m not either. We should have went out *sigh* I`m going to bed. Goodnight,nicker* Although I am enjoying listening to RR and my beer,0.2042926400899887
e74d67a818,Hey Esmee. How U doing?,neutral,<sentiment: neutral>Hey Esmee, what are you doing?,<sentiment: neutral>Hey Esmee what are you doing?, How U doing?,0.1680389791727066
b09824d000,"MUAHAHAHHAHAHA...   well, maybe they think I`m crazy or something. I haven`t scared  yet though",positive,"<sentiment: positive>MUAHAHAHHAHAHA...   well, maybe they", should have thought of that before they decided to mess with the wrong person,"<sentiment: positive>MUAHAHAHHAHAHA...   well, maybe they should have thought of that before they decided to mess with the wrong person",think I`m crazy or something. I haven`t scared  yet though,0.1853061318397522
3af70d3bc2,"nope..not drunk..sometimes I think maybe I should..then maybe Twitter would make sense, ya know!",neutral,<sentiment: neutral>nope..not drunk..sometimes I think maybe I, should be..but I`m not  lol..,<sentiment: neutral>nope..not drunk..sometimes I think maybe I should be..but I`m not  lol..,"should..then maybe Twitter would make sense, ya know!",0.2933300733566284
5e5cb6d0a9,today got her POP! t-shirt & lovess ittt  haha x,positive,<sentiment: positive>today got her POP! t-shirt, in the mail.  yay!,<sentiment: positive>today got her POP! t-shirt in the mail.  yay!,& lovess ittt  haha x,0.19367653131484985
9a6736745f,yayy  you`ll can help me im doing my english homeworks which i had to do during the holidays >.<,positive,<sentiment: positive>yayy  you`ll can help me im doing my, history essay on the causes of the french revolution  xoxo,<sentiment: positive>yayy  you`ll can help me im doing my history essay on the causes of the french revolution  xoxo,english homeworks which i had to do during the holidays >.<,0.14568430185317993
8d40f9e62d,hi ya demi! im glad ur back   {link} i personally love the picture! haha,positive,<sentiment: positive>hi ya demi! im glad ur back  , on twitter! i love you so much!,<sentiment: positive>hi ya demi! im glad ur back   on twitter! i love you so much!,{link} i personally love the picture! haha,0.2516970634460449
727e51734b,"Think you should do a tour in England, we dont got to see any aweomse people !!",negative,"<sentiment: negative>Think you should do a tour in England, we", don`t get to see you guys over here very often,"<sentiment: negative>Think you should do a tour in England, we don`t get to see you guys over here very often",dont got to see any aweomse people !!,0.2538321912288666
e03a74beca,"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame!",neutral,<sentiment: neutral>Good morning. haha I just read that the swine flu probably not come`s, from pigs. It`s a virus that was created in a lab. Scary,<sentiment: neutral>Good morning. haha I just read that the swine flu probably not come`s from pigs. It`s a virus that was created in a lab. Scary,"from pigs at all, but from people! Poor pigs who got all the blame!",0.3336862027645111
80b171ef7a,Is bummed out...i don`t have even one testimonial on Flickr.,negative,<sentiment: negative>Is bummed out...i don`t, feel like going to work today  lol,<sentiment: negative>Is bummed out...i don`t feel like going to work today  lol,have even one testimonial on Flickr.,0.2747785151004791
d49d1b7de1,I am sorry that you are feeling that way.,negative,<sentiment: negative>I am sorry that you, are having a bad day,<sentiment: negative>I am sorry that you are having a bad day,are feeling that way.,0.332676500082016
4809e143db,yeah so Prom Night is now the Craft (good movie),positive,<sentiment: positive>yeah so Prom Night is now, officially over  it was fun,<sentiment: positive>yeah so Prom Night is now officially over  it was fun,the Craft (good movie),0.2728913426399231
0edb544179,"having the flu, not the swinish-one, but the flu.",neutral,"<sentiment: neutral>having the flu, not the sw","ine flu, just the regular flu","<sentiment: neutral>having the flu, not the swine flu, just the regular flu","nish-one, but the flu.",0.5294395685195923
c50f940f43,don`t go to logan square we`re pretty sure the shirt isn`t there  1 more philly local tmrw,negative,<sentiment: negative>don`t go to logan square we`re pretty sure the, police are there to bust up a party.  #chicago,<sentiment: negative>don`t go to logan square we`re pretty sure the police are there to bust up a party.  #chicago,shirt isn`t there  1 more philly local tmrw,0.22491446137428284
9a27ba671e,You should see our floors before you make that offer.  Let me know if you don`t receive a call soon.,neutral,<sentiment: neutral>You should see our floors before you make that offer. , They are so dirty.  I need a new vacuum.,<sentiment: neutral>You should see our floors before you make that offer.  They are so dirty.  I need a new vacuum.,Let me know if you don`t receive a call soon.,0.2267512083053589
27c4e1f089,"I am sending healthy, healing thoughts in the mumborg`s direction.",positive,"<sentiment: positive>I am sending healthy, healing thoughts", to you and your family.,"<sentiment: positive>I am sending healthy, healing thoughts to you and your family.",in the mumborg`s direction.,0.29152217507362366
4f6d52cbd8,Prayers for my family and my dog - Mozart is being put down this afternoon.   Pics of him at {link},neutral,<sentiment: neutral>Prayers for my family and my dog - Mozart is being, operated on today.  I`ll keep you posted.,<sentiment: neutral>Prayers for my family and my dog - Mozart is being operated on today.  I`ll keep you posted.,put down this afternoon.   Pics of him at {link},0.13995325565338135
6c0bac4f19,"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I`m still exhausted from last weeks meetup",positive,<sentiment: positive>Went on a short flight around the Geelong waterfront.  Surprised, by how nice it was.  I`m a big fan of the water.,<sentiment: positive>Went on a short flight around the Geelong waterfront.  Surprised by how nice it was.  I`m a big fan of the water.,"at how well I handled it, as I`m still exhausted from last weeks meetup",0.36003050208091736
e692bbaf63,": I`ll keep y`all in my prayers but welcome back to TX  Hope you have a good,safe flight",positive,<sentiment: positive>: I`ll keep y`all in my prayers but, first I gotta get through my own problems  I love y`all,<sentiment: positive>: I`ll keep y`all in my prayers but first I gotta get through my own problems  I love y`all,"welcome back to TX  Hope you have a good,safe flight",0.2742007076740265
32db5fc0a5,"is back at working auditing away, time to make the hard decisions and be happy",positive,"<sentiment: positive>is back at working auditing away, time", to get this done and get outta here,"<sentiment: positive>is back at working auditing away, time to get this done and get outta here",to make the hard decisions and be happy,0.07109599560499191
600c58d8b3,- ummmm. no comment. LOL. I actually have not watched GH in about a week.,positive,<sentiment: positive>- ummmm. no comment. LOL. I, love you too.  Happy Mother`s Day!,<sentiment: positive>- ummmm. no comment. LOL. I love you too.  Happy Mother`s Day!,actually have not watched GH in about a week.,0.15313705801963806
792c269f24,"i think u have more than enough friends now, including me lol",neutral,<sentiment: neutral>i think u have more than, one reason to love me!,<sentiment: neutral>i think u have more than one reason to love me!,"enough friends now, including me lol",0.16965991258621216
c6322a85c2,_Layne  hmm.. what`s ur fav movie?? tv shows??,neutral,<sentiment: neutral>_Layne  hmm.. what`s, up?  how`s life?,<sentiment: neutral>_Layne  hmm.. what`s up?  how`s life?,ur fav movie?? tv shows??,0.20848888158798218
3aa450d12d,<3 your gonna be the first  twitter ;) cause your amazing lol. come to canada  would do anything to see you perform,positive,<sentiment: positive><3 your gonna be the first  twitter ;) cause your amazing, and you`re my first follower  i love you  ****,<sentiment: positive><3 your gonna be the first  twitter ;) cause your amazing and you`re my first follower  i love you  ****,lol. come to canada  would do anything to see you perform,0.3553919196128845
10ad2966fa,Thankfully that face only shows up for photoshoots,positive,<sentiment: positive>Thankfully that face only, appears on the inside.,<sentiment: positive>Thankfully that face only appears on the inside.,shows up for photoshoots,0.11602248251438141
96b3a98962,"Don`t worry, the bizarre will find you",positive,"<sentiment: positive>Don`t worry,", we`ll survive.,"<sentiment: positive>Don`t worry, we`ll survive.",the bizarre will find you,0.25951045751571655
