textID,original,sentiment,prefix,completion,combined,orig_without_prefix
bd0f0ebc57," me? A doctor? *laughs* oh, no, no, no. I was _crane`s patient at Arkham Aslyum, but now I work for him",neutral,"<sentiment: neutral>me? A doctor? *laughs* oh, no, no, no. I was", thinking of a different kind of 'doc'.  I`m a 'doc' now.,"<sentiment: neutral>me? A doctor? *laughs* oh, no, no, no. I was thinking of a different kind of 'doc'.  I`m a 'doc' now."," _crane`s patient at Arkham Aslyum, but now I work for him"
772ba56ce6,Morning all! Have a GREAT DAY! Off to school I go,positive,<sentiment: positive>Morning all! Have a GREAT, day!  I love you all,<sentiment: positive>Morning all! Have a GREAT day!  I love you all,DAY! Off to school I go
390f00c85a,"now, in a weird mood  muahaz",negative,"<sentiment: negative>now, in a weird"," twist, i feel sick","<sentiment: negative>now, in a weird twist, i feel sick",mood  muahaz
4a680661d5, congrats! Photo of dre?,positive,<sentiment: positive>congrats!, that`s so exciting!,<sentiment: positive>congrats! that`s so exciting!, Photo of dre?
e2505e6219,"#SanctuarySunday  thanks for joining on #SanctuarySunday, follow more Sanctuary people to keep up to date on the tweets!",positive,<sentiment: positive>#SanctuarySunday  thanks for joining on #Sanctuary,Sunday!  I`m glad you`re a part of it!,<sentiment: positive>#SanctuarySunday  thanks for joining on #SanctuarySunday!  I`m glad you`re a part of it!,"unday, follow more Sanctuary people to keep up to date on the tweets!"
0d85e6d515,"Done at Disneyland, kid`s knocked out, stopped by the hotel bar and grabbed a grey goose & tonic on the way up...peace",positive,"<sentiment: positive>Done at Disneyland, kid`s knocked out, stopped by the hotel"," pool, now off to dinner.  What a great day!","<sentiment: positive>Done at Disneyland, kid`s knocked out, stopped by the hotel pool, now off to dinner.  What a great day!",bar and grabbed a grey goose & tonic on the way up...peace
086671fad9, ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be.,neutral,<sentiment: neutral>ok. lol. i miss you too. i hope your, feeling better. i`ll talk to you later.,<sentiment: neutral>ok. lol. i miss you too. i hope your feeling better. i`ll talk to you later., cramps get better. i know how painful they can be.
9c99cd9396," Oh, and a very good review",positive,"<sentiment: positive>Oh, and", happy mothers day!,"<sentiment: positive>Oh, and happy mothers day!", a very good review
f35cc8bb35,_MileyCyrus it wont let me do it twitter keeps saying over twitter capacity or something that bird keeps coming up.,negative,<sentiment: negative>_MileyCyrus it wont let me do it twitter, is being ****  i`ll try again later! sorry,<sentiment: negative>_MileyCyrus it wont let me do it twitter is being ****  i`ll try again later! sorry,keeps saying over twitter capacity or something that bird keeps coming up.
5ba64af2fd,I`m extremely hungry.... and the only thing I have in my house is Soup...  I don`t like soup... *pouts*,negative,<sentiment: negative>I`m extremely hungry.... and the only thing I have in my, fridge is a half-eaten pizza that I made last night.,<sentiment: negative>I`m extremely hungry.... and the only thing I have in my fridge is a half-eaten pizza that I made last night.,house is Soup...  I don`t like soup... *pouts*
dbd82ea5bd, its hilarious,positive,<sentiment: positive>its, all good,<sentiment: positive>its all good, hilarious
8b6c53f38b, I love the guy that was standing behind me,positive,<sentiment: positive>I love the guy, who invented the flip flop,<sentiment: positive>I love the guy who invented the flip flop, that was standing behind me
e8cb7f18bd,Bout to hit the sack...got **** to do tomorrow. Happy mothers day MOM!,positive,<sentiment: positive>Bout to hit the sack...got ****, to do in the morning...goodnight world,<sentiment: positive>Bout to hit the sack...got **** to do in the morning...goodnight world,to do tomorrow. Happy mothers day MOM!
9ea273deaa,lost my DC hat ..,negative,<sentiment: negative>lost my, phone  help,<sentiment: negative>lost my phone  help,DC hat ..
cf0d831059,starting the video editing of the first spanking movie we did with Mina ... it will be added to the next update,neutral,<sentiment: neutral>starting the video editing of the first spanking movie we did, in the new studio.  http://bit.ly/1zg5j,<sentiment: neutral>starting the video editing of the first spanking movie we did in the new studio.  http://bit.ly/1zg5j,with Mina ... it will be added to the next update
8f0bafc9dc,"   In effect, your podcast IS the audio version of your book. Isn`****? (plus, it has the added charm of banter  )",neutral,"<sentiment: neutral>In effect, your podcast IS the audio version of your book. Isn`",**** happen if you were to do a podcast on the book`s release?,"<sentiment: neutral>In effect, your podcast IS the audio version of your book. Isn`**** happen if you were to do a podcast on the book`s release?","n`****? (plus, it has the added charm of banter  )"
0888d7dab7,"Sunny synday morning. Nicole is up later than usual, mommy got some sleep",neutral,<sentiment: neutral>Sunny synday morning. Nicole is, still sick.  #fb #tcot,<sentiment: neutral>Sunny synday morning. Nicole is still sick.  #fb #tcot,"up later than usual, mommy got some sleep"
04d3c2d056,Browsing  find everything about university & interior design.,neutral,<sentiment: neutral>Browsing  find everything, you need here!,<sentiment: neutral>Browsing  find everything you need here!,about university & interior design.
8bbaca6e4b,I have not tweeted for SIXTEEN DAYS! I miss it =( I`ve been having fun though! =D Ingrid on mon was frakking awesome  BBQ today!,neutral,<sentiment: neutral>I have not tweeted for SIXTEEN DAYS! I miss it =( I`ve been, so busy. I`m back now.  I`m going to bed now.,<sentiment: neutral>I have not tweeted for SIXTEEN DAYS! I miss it =( I`ve been so busy. I`m back now.  I`m going to bed now.,having fun though! =D Ingrid on mon was frakking awesome  BBQ today!
4a9529e753, visit si fr joemar dito bataan (frm camiguin) & sum of my ofcmates& i are supposed to meet him this saturday  can`t luwas,neutral,<sentiment: neutral>visit si fr joemar dito bataan (frm camiguin) & sum,ptah si siyomah!  http://plurk.com/p/su2j9,<sentiment: neutral>visit si fr joemar dito bataan (frm camiguin) & sumptah si siyomah!  http://plurk.com/p/su2j9, of my ofcmates& i are supposed to meet him this saturday  can`t luwas
8be2d4f69f, I am soo excited about your pasadena seminar...if only i can find the confermation email,positive,<sentiment: positive>I am soo excited about your pasadena seminar..., can`t wait to see you and learn from you,<sentiment: positive>I am soo excited about your pasadena seminar... can`t wait to see you and learn from you,if only i can find the confermation email
d9c10546e6,Ugh I don`t feel well again all of a sudden,negative,<sentiment: negative>Ugh I don`t feel, good. I have a headache.,<sentiment: negative>Ugh I don`t feel good. I have a headache.,well again all of a sudden
90be8eaffb,I want a new phone  I`ve seen too much cellphone commercials (,negative,<sentiment: negative>I want a new phone  I, hate this one. It sucks.,<sentiment: negative>I want a new phone  I hate this one. It sucks.,ve seen too much cellphone commercials (
8ba332dbbd, we`ll test that theory  with no right arm to strum with.  Got a feelin I`ll be humming my new tunes for a while,negative,<sentiment: negative>we`ll test that theory  with no right arm to strum with., but i`m sure we`ll find a way to make it work.,<sentiment: negative>we`ll test that theory  with no right arm to strum with. but i`m sure we`ll find a way to make it work.,  Got a feelin I`ll be humming my new tunes for a while
1086c26e82, http://twitpic.com/4vuuy - That`s so cool.,positive,<sentiment: positive>http://twitpic.com/4,w5jy - awwww,<sentiment: positive>http://twitpic.com/4w5jy - awwww,vuuy - That`s so cool.
b357b9e7d2,school. 39 days !!! so exited. Amazing premier ,positive,<sentiment: positive>school. 39 days, left. yay.,<sentiment: positive>school. 39 days left. yay.,!!! so exited. Amazing premier 
0050eebd18,  tis very useful indeed esp. for newbies like me!,positive,<sentiment: positive>tis very useful indeed esp, for those who are not tech-savvy,<sentiment: positive>tis very useful indeed esp for those who are not tech-savvy,p. for newbies like me!
426cb788e5,Gonna go and see my sister at Mount Sinai ....  she`s there for at least another 24 hours.,neutral,<sentiment: neutral>Gonna go and see my sister at Mount Sinai...., and then I`m going to see my mom.,<sentiment: neutral>Gonna go and see my sister at Mount Sinai.... and then I`m going to see my mom.,  she`s there for at least another 24 hours.
d30d23e543, it was just the handle tg,neutral,<sentiment: neutral>it was just, the one i was thinking,<sentiment: neutral>it was just the one i was thinking, the handle tg
04a204382a,backe backe... MUFFINS!!!,neutral,<sentiment: neutral>backe backe, home to my parents,<sentiment: neutral>backe backe home to my parents,.. MUFFINS!!!
2bc1a7126b,is relaxing after working on Mothers Day.  Oh well. A good day had.  Hope you are all well,positive,<sentiment: positive>is relaxing after working on Mothers Day.  Oh well,", I`m a happy momma! Happy Mothers Day","<sentiment: positive>is relaxing after working on Mothers Day.  Oh well, I`m a happy momma! Happy Mothers Day", A good day had.  Hope you are all well
a2fb29c072,lasttt mondayyy of classs,neutral,<sentiment: neutral>lasttt monday, of high school,<sentiment: neutral>lasttt monday of high school,y of classs
a2bbae6c4c, yup!  Now I can join in on the nin access fun!,positive,<sentiment: positive>yup!  Now I can, finally sleep. Good night everyone!,<sentiment: positive>yup!  Now I can finally sleep. Good night everyone!, join in on the nin access fun!
0ce30035ac,"I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday.",neutral,"<sentiment: neutral>I just walked into work, all the while thinking that", it`s my last day here.  #fb,"<sentiment: neutral>I just walked into work, all the while thinking that it`s my last day here.  #fb",I was sitting in Bellagio this time Wednesday.
b3505b0aa7, unfair  I wanna go too.,negative,<sentiment: negative>unfair  I, don`t get it either,<sentiment: negative>unfair  I don`t get it either, wanna go too.
99fcc18a8d,Download movie  'A Good Day to Be Black &#38 Sexy' http://tinyurl.com/ckmkul cool #movie,positive,<sentiment: positive>Download movie  'A Good Day to Be Black &#38 Sexy,' http://tinyurl.com/c5qy3l,<sentiment: positive>Download movie  'A Good Day to Be Black &#38 Sexy' http://tinyurl.com/c5qy3l, http://tinyurl.com/ckmkul cool #movie
2b6bc6920b,Jus got back from a run up sunset blvd! My cuzin tried to kill me my legs are still movin and I`m sittin down!!,negative,<sentiment: negative>Jus got back from a run up sunset blvd! My cuzin tried to, get me to run up the stairs at the beach. I was not havin it,<sentiment: negative>Jus got back from a run up sunset blvd! My cuzin tried to get me to run up the stairs at the beach. I was not havin it,kill me my legs are still movin and I`m sittin down!!
d40dd3b17b," Aww, that`s sad.  I miss seeing you guys on the big screen.",negative,"<sentiment: negative>Aww, that`s sad.  I", hope you get to see it soon though!,"<sentiment: negative>Aww, that`s sad.  I hope you get to see it soon though!", miss seeing you guys on the big screen.
5aa8a5280f, I knooww  & my hot water bottle iss in whangamata without me. ahhhhh,neutral,<sentiment: neutral>I knooww  & my hot water bottle, is in the wash  but I`ll be fine,<sentiment: neutral>I knooww  & my hot water bottle is in the wash  but I`ll be fine, iss in whangamata without me. ahhhhh
7dd57c2598," eeeeep so jealous ;) I`m at work  um, how can u receive Viva? Do they broadcast it online? :plz:",negative,"<sentiment: negative>eeeeep so jealous ;) I`m at work  um, how can", I get a pic of you and the fam? I wanna see it!,"<sentiment: negative>eeeeep so jealous ;) I`m at work  um, how can I get a pic of you and the fam? I wanna see it!", u receive Viva? Do they broadcast it online? :plz:
142108215, Thank you so much phaoloo !!!!,positive,<sentiment: positive>Thank you so much, for the follow!,<sentiment: positive>Thank you so much for the follow!, phaoloo !!!!
f4aba8da1c, the hotel should be thankful,positive,<sentiment: positive>the hotel, was nice.,<sentiment: positive>the hotel was nice., should be thankful
9cf9045a3c,"Watching GH. I feel so bad for Carly.  OMG, so **** up.",negative,<sentiment: negative>Watching GH. I feel so bad for, Robin. I hope she gets better soon.,<sentiment: negative>Watching GH. I feel so bad for Robin. I hope she gets better soon.,"Carly.  OMG, so **** up."
1962095a32, rofl that`s what we like to hear,positive,<sentiment: positive>rofl that`s, sooo true!,<sentiment: positive>rofl that`s sooo true!, what we like to hear
