textID,original,sentiment,prefix,completion,combined,orig_without_prefix
5380d2b0e5,back to work tomorrow  whose idea was it to go back on a saturday?!? Oh wait... that would be mine. FAIL.,negative,<sentiment: negative>back to work tomorrow  whose idea was it to go back on a,monday?,<sentiment: negative>back to work tomorrow  whose idea was it to go back on amonday?,saturday?!? Oh wait... that would be mine. FAIL.
803e9c0931,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,negative,<sentiment: negative>While driving u come across aggressive driving behaviour by another driver. U,can`t do anything about it so you just ignore it,<sentiment: negative>While driving u come across aggressive driving behaviour by another driver. Ucan`t do anything about it so you just ignore it,should... Chase the car 2 tell the driver how to drive
7dd51bdec1,reading Evermore by Lynn Viehl.,neutral,<sentiment: neutral>reading Evermore by,Taylor Swift,<sentiment: neutral>reading Evermore byTaylor Swift,Lynn Viehl.
b5e7df1efe,  sad face.,negative,<sentiment: negative>sad,ly i have to go to work now,<sentiment: negative>sadly i have to go to work now,d face.
106aa6d022,"If recent experience is anything to go by, I fear I might be going off Indian food. This is not good, people. Not good",negative,"<sentiment: negative>If recent experience is anything to go by, I fear I might be",in for a long night,"<sentiment: negative>If recent experience is anything to go by, I fear I might bein for a long night","going off Indian food. This is not good, people. Not good"
fd1ebb37c3, Oui mademoiselle. You can barely turn around these days without bumping into one.,neutral,<sentiment: neutral>Oui mademoiselle. You can barely,see the sun today.,<sentiment: neutral>Oui mademoiselle. You can barelysee the sun today., turn around these days without bumping into one.
a35cb60975, ****! I want to be at the beach in the sun,negative,<sentiment: negative>****! I want to be,able to go out and have fun with my friends but I can`t because I`m sick,<sentiment: negative>****! I want to beable to go out and have fun with my friends but I can`t because I`m sick, at the beach in the sun
a3145ba47e, Hey Mitchel when will you be live again? I didn`t get a chance to call you,negative,<sentiment: negative>Hey Mitchel when will you be live again,? I miss your show,<sentiment: negative>Hey Mitchel when will you be live again? I miss your show,? I didn`t get a chance to call you
90af5c843a,Mowing #6. I hate my lawn,negative,<sentiment: negative>Mowing #6,acres of grass is a lot of work.  I`m tired,<sentiment: negative>Mowing #6acres of grass is a lot of work.  I`m tired, I hate my lawn
7e19629684,looking at the sunshine out of my office window,neutral,<sentiment: neutral>looking at the sunshine,and thinking about the beach,<sentiment: neutral>looking at the sunshineand thinking about the beach,out of my office window
bb53ba1a89, i can`t believe that you guys are gonna stay just one day here in Rio de Janeiro again,neutral,<sentiment: neutral>i can`t believe that you guys are gonna,be in the same city as me,<sentiment: neutral>i can`t believe that you guys are gonnabe in the same city as me, stay just one day here in Rio de Janeiro again
455ef3e9b6, LOL thx,positive,<sentiment: positive>LO,VE the new look of my blog,<sentiment: positive>LOVE the new look of my blog,L thx
9d4dfb1f9e,is downloading songs  http://plurk.com/p/rp8wx,neutral,<sentiment: neutral>is downloading songs  http://pl,urk.com/p/987xj,<sentiment: neutral>is downloading songs  http://plurk.com/p/987xj,rk.com/p/rp8wx
e09b90939a," Yes, but I`m quite rusty.  I`m hoping to get back to it and 'tune up' my skills.  Tim plays guitar.  We threaten duets.",negative,"<sentiment: negative>Yes, but I`m quite rusty.  I`m hoping to get back to it",soon.,"<sentiment: negative>Yes, but I`m quite rusty.  I`m hoping to get back to itsoon.", and 'tune up' my skills.  Tim plays guitar.  We threaten duets.
2d5206550f, Always a good idea.,positive,<sentiment: positive>Always a,"pleasure to see you,  http://plurk.com/p/6j89u","<sentiment: positive>Always apleasure to see you,  http://plurk.com/p/6j89u", good idea.
e59fd12277, Or FTRH -- For The Ride Home,neutral,<sentiment: neutral>Or FTRH,.  I`m not sure which one it is,<sentiment: neutral>Or FTRH.  I`m not sure which one it is, -- For The Ride Home
8c280d0f80,just downloaded the tweet deck....look at my and my saviness,neutral,<sentiment: neutral>just downloaded the tweet deck....,,<sentiment: neutral>just downloaded the tweet deck....,ook at my and my saviness
9fc2217d38,back from school  daily show was amazing  gonna watch it again later i think xD,positive,<sentiment: positive>back from school  daily show was amazing ,i love that show,<sentiment: positive>back from school  daily show was amazing i love that show,gonna watch it again later i think xD
1e41208494," alas no, it`s just a normal night  monday is quiz night",neutral,"<sentiment: neutral>alas no, it`s just",a dream,"<sentiment: neutral>alas no, it`s justa dream", a normal night  monday is quiz night
47b4e91e39,rmbr the time when we torned for the night in sentosa? I was the only one who didnt have to spit out the ' 3 unknown facts' abt myself,neutral,<sentiment: neutral>rmbr the time when we torned for the night in sentosa? I was the,only one who didn`t get to sleep,<sentiment: neutral>rmbr the time when we torned for the night in sentosa? I was theonly one who didn`t get to sleep,only one who didnt have to spit out the ' 3 unknown facts' abt myself
80420cfe74,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  ****,negative,<sentiment: negative>oh no! my fun weekend with friends is gone!,,<sentiment: negative>oh no! my fun weekend with friends is gone!,my mother has made a family weekend of it!  ****
b7234b7720,"Well, my dog still isn`t at the shelter. I hope someone good has him",positive,"<sentiment: positive>Well, my dog still isn`t at",the vet`s office yet.  I`m going to go get some coffee and then head over there.,"<sentiment: positive>Well, my dog still isn`t atthe vet`s office yet.  I`m going to go get some coffee and then head over there.",the shelter. I hope someone good has him
b29ea1892f, Make a videoblog!,neutral,<sentiment: neutral>Make a vide,ocall to my mom,<sentiment: neutral>Make a videocall to my mom,oblog!
ec835dc0b0,Hey everybody!  hah this day is cool! just got back from walk with the dog...  OMGosh! Send me the link again please!,positive,<sentiment: positive>Hey everybody!  hah this day is cool! just got back from,the beach,<sentiment: positive>Hey everybody!  hah this day is cool! just got back fromthe beach,walk with the dog...  OMGosh! Send me the link again please!
74b427ffa8,right im out of here peeps.. i hope  fixes twitter mobile so i can tweet from the race.. m.twitter has been down for 4 days  #fail,positive,<sentiment: positive>right im out of here peeps.. i hope  fixes twitter mobile so i can,tweet from my phone,<sentiment: positive>right im out of here peeps.. i hope  fixes twitter mobile so i cantweet from my phone,tweet from the race.. m.twitter has been down for 4 days  #fail
c627db4613,getting my phone back this week  yeeeewww,positive,<sentiment: positive>getting my phone back this,weekend.  yay!,<sentiment: positive>getting my phone back thisweekend.  yay!,week  yeeeewww
cca7cce9c8,_jane yay! buti nagustuhan nyo. isang bar lang enclosed ko sa mail.  to test if matutunaw or hindi. next time uli.,neutral,<sentiment: neutral>_jane yay! buti nagustuhan nyo. isang bar lang enclosed ko,.  :|  haha,<sentiment: neutral>_jane yay! buti nagustuhan nyo. isang bar lang enclosed ko.  :|  haha,sa mail.  to test if matutunaw or hindi. next time uli.
e7ed611f06,#musicmonday Epic song. (Y)  ? 'Lights and Sounds' by Yellowcard ~ http://tinyurl.com/db7ppm,neutral,<sentiment: neutral>#musicmonday Epic song. (Y) ? 'Lights and,Shadows' by The Script,<sentiment: neutral>#musicmonday Epic song. (Y) ? 'Lights andShadows' by The Script, Sounds' by Yellowcard ~ http://tinyurl.com/db7ppm
74af7e0835,"owww, back pain  hm, walmart or no? i could get cupcakes~",negative,"<sentiment: negative>owww, back pain  hm,",i`ll have to go to the gym tomorrow,"<sentiment: negative>owww, back pain  hm,i`ll have to go to the gym tomorrow",walmart or no? i could get cupcakes~
b8a3fea60e,"Look, everyone! I`m a bad boy! I`m ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",neutral,"<sentiment: neutral>Look, everyone! I`m a bad boy! I`m ranked",10th in the world for the most followers on Twitter,"<sentiment: neutral>Look, everyone! I`m a bad boy! I`m ranked10th in the world for the most followers on Twitter",higher than Meghan McCain!  http://tinyurl.com/oj76mz
8429087609,Wango tango!!! Good night all,neutral,<sentiment: neutral>Wango tango,"was fun, but I`m tired now","<sentiment: neutral>Wango tangowas fun, but I`m tired now",!! Good night all
6f381bb00f,live on stickam.com/itstyleryo COME CHAT!,neutral,<sentiment: neutral>live on stickam.com/it,ssammy,<sentiment: neutral>live on stickam.com/itssammy,tyleryo COME CHAT!
c7568067cd,"My anticipated meet up with Tapan Parikh is no more  apparently he wont pass by Nairobi, and will head straight from Mombasa",neutral,<sentiment: neutral>My anticipated meet up with Tapan Parikh is no more  apparently,he has a prior engagement,<sentiment: neutral>My anticipated meet up with Tapan Parikh is no more  apparentlyhe has a prior engagement,"he wont pass by Nairobi, and will head straight from Mombasa"
eaf90c4253, srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work,negative,<sentiment: negative>srry im not so interesting right now... stayed up til 6,am last night,<sentiment: negative>srry im not so interesting right now... stayed up til 6am last night,am cause my tummy hurt and now im pooped and have to work
9608ece440,Woke up and watched Jon and Kate plus eight. I tried to pretend like they were still a normail family,neutral,<sentiment: neutral>Woke up and watched Jon and Kate plus eight.,I`m so sad for them,<sentiment: neutral>Woke up and watched Jon and Kate plus eight.I`m so sad for them,I tried to pretend like they were still a normail family
3257bafde1,keeping it chilled.,positive,<sentiment: positive>keeping,it real,<sentiment: positive>keepingit real,it chilled.
7d933d9d21," yeah, it`s terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!",neutral,"<sentiment: neutral>yeah, it`s terrible  cockatoos are the hardest to",train,"<sentiment: neutral>yeah, it`s terrible  cockatoos are the hardest totrain"," live with, so emotional. good thing he found you, though!!"
7993d38b85, ha! lemme know what you find (tho I suspect it will be a lot of complaints). Have a peaceful night my friend,positive,<sentiment: positive>ha! lemme know what you find (tho I suspect,it will be a lot of the same stuff I`ve found),<sentiment: positive>ha! lemme know what you find (tho I suspectit will be a lot of the same stuff I`ve found), it will be a lot of complaints). Have a peaceful night my friend
c5f383c0a0,I feel so deflated. No more doggy.,negative,<sentiment: negative>I feel so deflated,I`m going to have to go to work tomorrow,<sentiment: negative>I feel so deflatedI`m going to have to go to work tomorrow, No more doggy.
5f2c04acd4,Fixing openbox theme a little,neutral,<sentiment: neutral>Fixing open,office 2.4.1 on my laptop,<sentiment: neutral>Fixing openoffice 2.4.1 on my laptop,ox theme a little
