textID,original,sentiment,prefix,completion,combined,orig_without_prefix
0d85e6d515,"Done at Disneyland, kid`s knocked out, stopped by the hotel bar and grabbed a grey goose & tonic on the way up...peace",positive,"<sentiment: positive>Done at Disneyland, kid`s knocked out, stopped by the hotel","bar for a beer, now to bed","<sentiment: positive>Done at Disneyland, kid`s knocked out, stopped by the hotelbar for a beer, now to bed",bar and grabbed a grey goose & tonic on the way up...peace
791b4a40af, We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party,neutral,<sentiment: neutral>We do! Its been to long! I think i have next,week off,<sentiment: neutral>We do! Its been to long! I think i have nextweek off, weekend open. When are you going to have the house warming party
bd0f0ebc57," me? A doctor? *laughs* oh, no, no, no. I was _crane`s patient at Arkham Aslyum, but now I work for him",neutral,"<sentiment: neutral>me? A doctor? *laughs* oh, no, no, no. I was",just saying that I think I might have a fever.,"<sentiment: neutral>me? A doctor? *laughs* oh, no, no, no. I wasjust saying that I think I might have a fever."," _crane`s patient at Arkham Aslyum, but now I work for him"
b3505b0aa7, unfair  I wanna go too.,negative,<sentiment: negative>unfair  I,have to go to work,<sentiment: negative>unfair  Ihave to go to work, wanna go too.
3bd0bff670, thanks for following,positive,<sentiment: positive>thanks,for the follow,<sentiment: positive>thanksfor the follow, for following
af0778ed50,should not have waled past the Quad! I want to be outside having fun.,positive,<sentiment: positive>should not have waled past the Quad,.  now i`m stuck in the middle of a huge crowd,<sentiment: positive>should not have waled past the Quad.  now i`m stuck in the middle of a huge crowd, I want to be outside having fun.
b47c430fda, ???    ?????? - http://bit.ly/nAcK2,neutral,<sentiment: neutral>???   ?????? - http,://twitpic.com/1bq9k -  I`m so hungry  what should I eat?,<sentiment: neutral>???   ?????? - http://twitpic.com/1bq9k -  I`m so hungry  what should I eat?,p://bit.ly/nAcK2
3cd447856a,Anybody else experiencing painful slowdowns with facebook?,negative,<sentiment: negative>Anybody else experiencing painful,cramps?,<sentiment: negative>Anybody else experiencing painfulcramps?,slowdowns with facebook?
bc9ebe0002,I hate my life,negative,<sentiment: negative>I,am so sad that I can`t go to the concert tonight.  I`m going to miss my favorite band!,<sentiment: negative>Iam so sad that I can`t go to the concert tonight.  I`m going to miss my favorite band!,hate my life
2b6bc6920b,Jus got back from a run up sunset blvd! My cuzin tried to kill me my legs are still movin and I`m sittin down!!,negative,<sentiment: negative>Jus got back from a run up sunset blvd! My cuzin tried to,run me over with his car!,<sentiment: negative>Jus got back from a run up sunset blvd! My cuzin tried torun me over with his car!,kill me my legs are still movin and I`m sittin down!!
8f0bafc9dc,"   In effect, your podcast IS the audio version of your book. Isn`****? (plus, it has the added charm of banter  )",neutral,"<sentiment: neutral>In effect, your podcast IS the audio version of your book. Isn`",t that what you`re trying to do?,"<sentiment: neutral>In effect, your podcast IS the audio version of your book. Isn`t that what you`re trying to do?","n`****? (plus, it has the added charm of banter  )"
c3f1116734,My Life Would Suck Without You - Kelly Clarkson,negative,<sentiment: negative>My Life Would Suck,Without You is on the radio.  I miss David Archuleta,<sentiment: negative>My Life Would SuckWithout You is on the radio.  I miss David Archuleta,Without You - Kelly Clarkson
e515132ae4, Thanks...I really do appreciate that. I know it will be the hardest thing I have ever done,neutral,<sentiment: neutral>Thanks...I really do appreciate that. I know,"I`m a little late to the party, but I`m just now getting into Twitter.","<sentiment: neutral>Thanks...I really do appreciate that. I knowI`m a little late to the party, but I`m just now getting into Twitter.", it will be the hardest thing I have ever done
c7f27553b8," Well, good luck then.",positive,"<sentiment: positive>Well, good",morning to you too!,"<sentiment: positive>Well, goodmorning to you too!", luck then.
a717783c80,at work getting a quick bite to eat before having to kill my wrist self addressing 500 envolopes,negative,<sentiment: negative>at work getting a quick bite to eat before having,to go back to work,<sentiment: negative>at work getting a quick bite to eat before havingto go back to work,to kill my wrist self addressing 500 envolopes
bebcdc05ad," u welcome babe, kill the show! Yuuupp!",positive,"<sentiment: positive>u welcome babe, kill the",****,"<sentiment: positive>u welcome babe, kill the****", show! Yuuupp!
8b6c53f38b, I love the guy that was standing behind me,positive,<sentiment: positive>I love the guy,"who works at the gas station, he`s so nice","<sentiment: positive>I love the guywho works at the gas station, he`s so nice", that was standing behind me
005e2e60d3,Now I need to change my monitor,neutral,<sentiment: neutral>Now I need,to find a way to get to the airport.  I don`t have a car,<sentiment: neutral>Now I needto find a way to get to the airport.  I don`t have a car,to change my monitor
5999397144,Undervote is just going on  I`m all overalled up,neutral,<sentiment: neutral>Undervote is just going on,a date with his friend,<sentiment: neutral>Undervote is just going ona date with his friend, I`m all overalled up
299fda8c5b, hey hey,neutral,<sentiment: neutral>hey,i`m at home  i`m not going out tonight,<sentiment: neutral>heyi`m at home  i`m not going out tonight, hey
52f2f23473,My near daily exercise is starting to show results.,neutral,<sentiment: neutral>My near daily exercise is,to go to the gym and lift weights.  I`m not a huge fan of running or biking.  I like to lift.  I`m a weight lifter.,<sentiment: neutral>My near daily exercise isto go to the gym and lift weights.  I`m not a huge fan of running or biking.  I like to lift.  I`m a weight lifter.,starting to show results.
b2e3ebc647,"waiting for aaron to get into town, and then leave him for work. booo",negative,"<sentiment: negative>waiting for aaron to get into town,",i miss him already,"<sentiment: negative>waiting for aaron to get into town,i miss him already",and then leave him for work. booo
ab3f55a84d,i have problems wih pizza..ii love it too much..i`m so addicted to pizza  and Dot Dot Curve. >,positive,<sentiment: positive>i have problems wih pizza..ii love it too much..,,<sentiment: positive>i have problems wih pizza..ii love it too much..,`m so addicted to pizza  and Dot Dot Curve. >
8746563ae3,is going to bed soon. happy mothers day to all the mothers  <333 ryan less than 3 weeks :],positive,<sentiment: positive>is going to bed soon. happy mothers day to all the,moms out there!,<sentiment: positive>is going to bed soon. happy mothers day to all themoms out there!,mothers  <333 ryan less than 3 weeks :]
53969f2468, Hey! That`s my school! I hate that place.,negative,<sentiment: negative>Hey! That`s my school,!  I`m a senior at the high school. I`m going to miss it.,<sentiment: negative>Hey! That`s my school!  I`m a senior at the high school. I`m going to miss it.,! I hate that place.
5a91b175f6,", goodnight",positive,"<sentiment: positive>,",I am so excited for this weekend! I can`t wait to see my best friend!,"<sentiment: positive>,I am so excited for this weekend! I can`t wait to see my best friend!",goodnight
dbd82ea5bd, its hilarious,positive,<sentiment: positive>its,a beautiful day outside!  i wish i could go out,<sentiment: positive>itsa beautiful day outside!  i wish i could go out, hilarious
01fb29c047,"bored bored bored! wish i had something to do tomorrow, especially with the weather we`re to have!  not fair",negative,"<sentiment: negative>bored bored bored! wish i had something to do tomorrow,",but i dont,"<sentiment: negative>bored bored bored! wish i had something to do tomorrow,but i dont",especially with the weather we`re to have!  not fair
f61b40624e,__joy i feel like red lea now,positive,<sentiment: positive>__joy i feel,like i`m gonna be sick  i`m gonna go to bed,<sentiment: positive>__joy i feellike i`m gonna be sick  i`m gonna go to bed,like red lea now
7dd57c2598," eeeeep so jealous ;) I`m at work  um, how can u receive Viva? Do they broadcast it online? :plz:",negative,"<sentiment: negative>eeeeep so jealous ;) I`m at work  um, how can",I get a job at your house?,"<sentiment: negative>eeeeep so jealous ;) I`m at work  um, how canI get a job at your house?", u receive Viva? Do they broadcast it online? :plz:
b6d2229b03, I`d love to but I think the trek from London would be a bit too much,neutral,<sentiment: neutral>I`d love to but I think the,tickets are sold out  I`m going to see them in May though,<sentiment: neutral>I`d love to but I think thetickets are sold out  I`m going to see them in May though, trek from London would be a bit too much
065e4c2dba, well even with her breakdown she was better than the other acts unfortunately! Britain`s got very little talent,negative,<sentiment: negative>well even with her breakdown she was better than the,rest of the ****,<sentiment: negative>well even with her breakdown she was better than therest of the ****, other acts unfortunately! Britain`s got very little talent
086671fad9, ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be.,neutral,<sentiment: neutral>ok. lol. i miss you too. i hope your,doing ok. i know you are. but i still miss you,<sentiment: neutral>ok. lol. i miss you too. i hope yourdoing ok. i know you are. but i still miss you, cramps get better. i know how painful they can be.
5aa8a5280f, I knooww  & my hot water bottle iss in whangamata without me. ahhhhh,neutral,<sentiment: neutral>I knooww  & my hot water bottle,is in the wash  i`m cold,<sentiment: neutral>I knooww  & my hot water bottleis in the wash  i`m cold, iss in whangamata without me. ahhhhh
42d3659c3d,i wanna b maliks from taking the stage,neutral,<sentiment: neutral>i wanna b mal,aysian 2day,<sentiment: neutral>i wanna b malaysian 2day,ks from taking the stage
142108215, Thank you so much phaoloo !!!!,positive,<sentiment: positive>Thank you so much,! I`m glad you like it!,<sentiment: positive>Thank you so much! I`m glad you like it!, phaoloo !!!!
509033a1ff,i really need to earn money... so that i can watch the PCD concert,neutral,<sentiment: neutral>i really need to earn money... so,i can buy a new phone,<sentiment: neutral>i really need to earn money... soi can buy a new phone,that i can watch the PCD concert
7f8a3308f8, Propellerheads has been on my harddrive for a long while. Just got my music repo back in shape this WE and felt nostalgic,positive,<sentiment: positive>Propellerheads has been on my harddrive for a long while,", but I never got around to it. I`ll have to check it out","<sentiment: positive>Propellerheads has been on my harddrive for a long while, but I never got around to it. I`ll have to check it out",. Just got my music repo back in shape this WE and felt nostalgic
ee27c73f40,I love my Maitu. N she loves me. Happy mothers day mama!,positive,<sentiment: positive>I love my Maitu. N,ite nite,<sentiment: positive>I love my Maitu. Nite nite,she loves me. Happy mothers day mama!
